Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
18.0,1,0,1,20.905905502503224,0,0,4.0,69.0,41.0,5.0,Low
19.0,1,2,0,13.196963140838395,0,0,17.0,174.0,90.0,10.0,High
47.0,0,0,0,21.52451629445841,0,2,15.0,24.0,98.0,39.0,Medium
17.0,1,3,2,12.910253073421366,0,1,8.0,47.0,57.0,34.0,Medium
30.0,0,3,1,13.387761023779763,1,2,17.0,30.0,83.0,41.0,Medium
47.0,1,2,4,2.675992117757625,0,2,18.0,136.0,50.0,35.0,High
39.0,1,3,1,6.65498135643034,0,2,5.0,88.0,97.0,0.0,Medium
31.0,0,0,1,0.3384585591275817,0,0,0.0,50.0,19.0,9.0,Low
26.0,1,3,3,6.71125489783691,0,0,7.0,,70.0,30.0,Medium
31.0,0,1,3,2.7466680022419814,1,1,1.0,118.0,37.0,22.0,Low
20.0,0,3,1,22.21294109914368,0,1,19.0,39.0,84.0,39.0,Medium
43.0,1,1,1,21.85148215761752,0,0,2.0,157.0,95.0,39.0,Medium
21.0,0,1,2,13.710849637220424,0,0,17.0,104.0,95.0,4.0,High
24.0,1,1,4,17.52148107273005,0,0,15.0,55.0,12.0,49.0,Medium
39.0,1,3,1,19.098671973530344,0,0,0.0,123.0,79.0,46.0,Low
15.0,0,1,1,5.586077534869474,0,0,12.0,72.0,99.0,0.0,Medium
47.0,0,1,3,5.794566544128167,1,0,6.0,133.0,99.0,32.0,Medium
49.0,0,3,0,1.623253181653097,0,0,17.0,27.0,33.0,38.0,Medium
47.0,0,3,3,1.814809186107861,0,2,3.0,154.0,50.0,5.0,Medium
43.0,0,1,3,4.01646110431447,0,1,18.0,63.0,8.0,8.0,High
43.0,1,1,1,17.63624075372974,0,1,15.0,129.0,46.0,23.0,High
29.0,1,0,2,4.66166513265899,0,0,15.0,113.0,63.0,46.0,High
39.0,0,3,2,2.807519287371393,0,0,7.0,138.0,64.0,25.0,Medium
30.0,1,3,3,9.518907219100328,0,2,7.0,77.0,6.0,25.0,Medium
40.0,0,2,0,2.758654274241548,0,0,1.0,134.0,6.0,31.0,Low
31.0,1,0,4,20.194686891669413,1,0,9.0,138.0,36.0,0.0,Medium
32.0,0,3,2,2.19221187939146,0,2,3.0,117.0,27.0,34.0,Medium
16.0,1,3,4,10.69946738537649,0,2,18.0,168.0,3.0,13.0,High
31.0,1,3,3,20.128166253833317,0,0,16.0,153.0,96.0,9.0,High
20.0,0,0,1,18.272957781574128,1,1,13.0,93.0,81.0,29.0,Medium
33.0,1,3,2,16.88827663841918,0,0,10.0,29.0,9.0,12.0,Low
21.0,1,3,2,20.642347974059557,0,0,12.0,107.0,41.0,26.0,Medium
38.0,0,3,4,11.859836762175636,0,0,3.0,63.0,97.0,47.0,Medium
35.0,1,0,1,9.78187004078346,1,0,6.0,28.0,12.0,0.0,Low
42.0,0,2,2,23.441113558460085,0,2,18.0,,93.0,33.0,Medium
19.0,1,3,0,13.859093404454397,0,1,8.0,131.0,64.0,19.0,Medium
35.0,0,2,1,2.5483752721228186,0,0,19.0,61.0,6.0,49.0,Medium
45.0,0,1,3,3.1395091539937656,0,0,19.0,27.0,39.0,2.0,Medium
,1,3,4,22.434427887907272,0,0,2.0,118.0,83.0,5.0,Low
18.0,0,1,3,5.665662211644558,0,0,4.0,20.0,85.0,39.0,Low
39.0,0,3,1,19.795869264030756,0,0,5.0,133.0,43.0,26.0,Medium
46.0,1,0,3,18.44615488451237,0,0,1.0,68.0,60.0,18.0,Low
30.0,1,0,4,20.611601454364703,0,2,19.0,19.0,90.0,6.0,Medium
41.0,0,1,2,19.606540730083903,0,0,,95.0,12.0,17.0,Medium
19.0,0,1,1,13.501011072981347,0,2,16.0,26.0,50.0,23.0,Medium
,1,0,0,12.294306978690855,1,0,0.0,77.0,32.0,33.0,Low
21.0,0,3,0,20.80522389941444,0,0,10.0,157.0,31.0,27.0,High
19.0,0,3,3,2.052785501959685,1,0,4.0,57.0,22.0,7.0,Low
23.0,0,1,3,5.030257606304589,0,0,10.0,53.0,92.0,1.0,Medium
17.0,1,3,0,19.756568993195927,0,2,16.0,114.0,76.0,34.0,High
37.0,1,3,1,19.540695355780965,0,0,3.0,65.0,48.0,29.0,Medium
22.0,1,1,1,19.174196432056934,0,2,7.0,130.0,85.0,22.0,Medium
21.0,1,1,2,9.851566975780102,0,0,,36.0,25.0,13.0,Low
37.0,0,3,2,3.4774423624321136,0,1,11.0,87.0,76.0,48.0,Medium
41.0,1,1,1,8.067000940594141,0,0,14.0,125.0,20.0,24.0,High
31.0,1,3,3,23.239323885883564,0,1,6.0,14.0,55.0,0.0,Low
21.0,0,1,4,1.6497235104083805,0,0,19.0,172.0,32.0,19.0,High
22.0,1,0,4,13.523597116217598,0,0,8.0,171.0,5.0,48.0,Medium
15.0,1,2,4,1.1306927531393045,0,2,10.0,167.0,15.0,18.0,High
27.0,0,1,0,18.541782728007203,0,2,16.0,27.0,36.0,21.0,Medium
19.0,0,1,2,10.268157026035237,0,1,15.0,99.0,80.0,12.0,High
18.0,1,3,4,14.442555342982772,0,1,13.0,74.0,64.0,22.0,Medium
25.0,0,2,4,11.302929828289209,0,1,18.0,114.0,30.0,23.0,High
22.0,1,3,3,16.706590197313584,0,0,1.0,61.0,66.0,31.0,Low
33.0,0,1,3,16.541373447558087,0,0,14.0,46.0,90.0,49.0,Medium
18.0,1,2,1,1.418656008375553,1,0,13.0,140.0,98.0,0.0,High
16.0,0,1,1,4.076187717181321,0,0,12.0,18.0,22.0,8.0,Low
45.0,1,0,2,20.013281476220907,0,2,18.0,137.0,12.0,21.0,High
46.0,0,1,4,3.106642898236406,0,0,13.0,14.0,68.0,4.0,Low
26.0,1,0,4,12.382855606791786,0,0,7.0,101.0,17.0,7.0,Medium
19.0,0,1,0,20.069476441906843,0,2,19.0,19.0,97.0,3.0,Medium
42.0,1,3,1,10.055970025833917,0,2,17.0,58.0,40.0,42.0,Medium
25.0,0,1,4,22.01468366138625,0,0,6.0,143.0,6.0,0.0,Medium
28.0,0,2,1,7.876832081366285,0,1,12.0,54.0,76.0,30.0,Medium
20.0,1,3,4,9.000922864829441,1,2,6.0,62.0,64.0,22.0,Medium
18.0,1,0,1,21.219274703992117,0,2,16.0,129.0,68.0,37.0,High
24.0,1,1,3,21.57641166586071,0,0,9.0,49.0,31.0,39.0,Medium
36.0,1,0,0,4.059669397837994,0,1,16.0,20.0,95.0,20.0,Medium
22.0,0,3,1,21.74028866151634,0,0,9.0,107.0,43.0,11.0,Medium
46.0,1,1,3,2.264223971255178,0,1,15.0,88.0,54.0,25.0,Medium
25.0,1,2,3,0.6540194267861237,0,1,3.0,13.0,32.0,1.0,Low
16.0,1,1,3,,0,0,17.0,14.0,29.0,5.0,Low
49.0,1,1,0,16.162709019841685,0,0,1.0,142.0,27.0,10.0,Low
40.0,0,1,1,4.342941743268284,0,2,9.0,115.0,16.0,32.0,Medium
32.0,1,1,1,23.14658931288057,1,2,6.0,152.0,28.0,2.0,Medium
26.0,1,0,2,12.174338223257555,0,2,0.0,154.0,30.0,49.0,Low
40.0,0,2,0,19.22605939873973,0,2,10.0,23.0,21.0,37.0,Low
31.0,1,1,1,12.227611879877948,0,1,18.0,103.0,94.0,22.0,High
16.0,1,0,2,7.700337623204721,0,0,17.0,82.0,81.0,47.0,High
22.0,0,3,4,20.992719201745675,0,0,14.0,133.0,30.0,33.0,High
27.0,1,3,3,20.12684203859896,0,1,2.0,78.0,62.0,0.0,Low
38.0,0,1,2,12.41134572448119,0,0,6.0,134.0,38.0,1.0,Medium
23.0,0,3,4,15.788550565660868,0,2,11.0,173.0,7.0,44.0,High
45.0,1,1,2,1.440349315325821,0,2,3.0,27.0,22.0,33.0,Low
18.0,1,3,0,5.795558564544918,1,0,19.0,151.0,8.0,3.0,High
37.0,1,3,4,6.53261429715002,1,0,3.0,80.0,62.0,17.0,Low
48.0,1,0,4,0.3228515640159761,0,2,12.0,140.0,65.0,12.0,High
44.0,1,1,2,15.692364615285728,0,0,14.0,93.0,90.0,1.0,Medium
33.0,1,1,2,21.28284356408462,0,0,10.0,77.0,17.0,11.0,Medium
35.0,0,3,1,17.957887369447754,0,2,14.0,103.0,4.0,13.0,High
23.0,1,3,3,2.6711059541944184,0,2,3.0,130.0,96.0,49.0,Medium
45.0,1,3,4,22.46815923148229,0,2,5.0,170.0,16.0,47.0,Medium
19.0,1,1,4,6.745625630992385,1,0,4.0,94.0,31.0,32.0,Medium
15.0,0,0,3,14.550670418913686,0,0,0.0,76.0,10.0,40.0,Low
35.0,0,3,2,23.973531556297917,0,2,1.0,169.0,6.0,5.0,Low
20.0,1,1,3,1.1174994647711802,0,0,2.0,136.0,75.0,47.0,Medium
45.0,1,1,1,5.440102639505719,0,1,,144.0,38.0,34.0,Medium
25.0,1,3,3,8.485843513144602,1,2,2.0,111.0,73.0,40.0,Medium
31.0,0,3,2,3.778700271194783,0,0,9.0,71.0,3.0,43.0,Medium
23.0,1,2,1,4.919570916086034,1,2,16.0,61.0,46.0,2.0,Medium
40.0,1,3,4,15.546516785324824,1,2,10.0,146.0,90.0,19.0,High
41.0,0,0,0,16.012595059499105,0,1,2.0,75.0,34.0,17.0,Low
34.0,1,3,4,21.94123503349124,0,1,13.0,146.0,91.0,7.0,High
18.0,0,3,3,2.7423587432058394,0,0,19.0,129.0,64.0,15.0,High
45.0,1,3,3,18.63299225179229,0,0,7.0,132.0,47.0,12.0,Medium
26.0,1,3,4,11.8329442609615,0,1,1.0,58.0,17.0,1.0,Low
46.0,1,3,2,7.338747726774176,0,0,0.0,128.0,71.0,49.0,Low
35.0,1,1,3,21.615512389772377,1,0,12.0,78.0,15.0,28.0,Medium
37.0,1,1,0,23.51560712722916,0,0,0.0,128.0,29.0,39.0,Low
31.0,1,1,2,9.921444988443438,0,2,16.0,110.0,56.0,22.0,High
41.0,1,3,0,5.321262224811418,1,0,14.0,117.0,74.0,42.0,High
31.0,1,2,3,4.425367984439021,0,0,4.0,36.0,23.0,48.0,Low
34.0,1,3,4,16.11252165968802,0,1,19.0,67.0,2.0,9.0,Medium
37.0,0,1,4,3.366028113234633,1,0,8.0,73.0,9.0,14.0,Medium
20.0,1,0,1,5.597773367670954,0,2,11.0,57.0,30.0,15.0,Medium
15.0,0,3,2,12.240007703056838,0,2,10.0,159.0,63.0,40.0,High
17.0,1,1,1,20.53825451373758,0,1,10.0,83.0,95.0,24.0,Medium
15.0,1,0,1,20.66754899915677,0,0,11.0,154.0,60.0,6.0,High
40.0,1,1,4,13.266936576161148,1,2,16.0,42.0,33.0,28.0,Medium
16.0,0,0,0,16.61751797660881,0,2,16.0,29.0,75.0,32.0,Medium
24.0,1,3,4,23.13802816567392,0,0,18.0,144.0,48.0,6.0,High
23.0,1,0,3,11.783762104862552,1,0,4.0,68.0,68.0,42.0,Medium
20.0,1,0,1,8.57656100239823,0,2,7.0,129.0,90.0,28.0,Medium
40.0,0,0,1,19.69493724620424,0,2,6.0,145.0,47.0,43.0,Medium
32.0,1,3,4,4.009625439485993,1,0,13.0,37.0,86.0,22.0,Low
42.0,1,3,1,11.18913322078895,1,0,1.0,106.0,43.0,26.0,Low
19.0,1,0,0,9.295626548850224,0,2,10.0,147.0,27.0,21.0,High
40.0,1,1,4,3.3251038401043287,0,2,1.0,69.0,54.0,45.0,Low
33.0,0,3,4,0.8520891880498516,0,2,3.0,160.0,32.0,17.0,Medium
46.0,1,1,3,1.9623935797398333,1,2,19.0,76.0,87.0,35.0,High
28.0,1,1,0,18.95013571554309,0,0,17.0,113.0,82.0,9.0,High
25.0,1,2,2,16.380907901380738,0,2,1.0,158.0,83.0,19.0,Low
37.0,1,1,4,17.33030508188761,0,1,15.0,67.0,68.0,39.0,Medium
43.0,1,3,3,2.821013773144593,0,1,18.0,82.0,53.0,39.0,High
26.0,0,3,0,11.14432560303547,0,2,15.0,61.0,75.0,39.0,Medium
20.0,1,3,4,17.708543366875293,0,0,8.0,69.0,60.0,8.0,Medium
46.0,0,1,1,9.502385967588822,0,1,6.0,55.0,74.0,30.0,Medium
25.0,0,1,2,10.815973863597062,0,1,19.0,59.0,78.0,14.0,Medium
22.0,1,1,0,5.7374905814535895,1,0,2.0,164.0,39.0,46.0,Medium
45.0,1,1,2,5.950283859608941,0,0,7.0,38.0,56.0,12.0,Low
32.0,0,0,2,5.06211402693314,0,0,7.0,84.0,89.0,16.0,Medium
42.0,1,0,5,22.04966053175745,0,0,16.0,149.0,98.0,45.0,High
46.0,1,1,0,23.653771913507235,0,0,7.0,171.0,62.0,48.0,Medium
47.0,1,1,2,12.038719218654172,0,2,12.0,59.0,55.0,7.0,Medium
24.0,1,0,4,21.881929890468214,0,1,13.0,114.0,50.0,23.0,High
23.0,1,3,0,9.629096207067729,1,2,18.0,97.0,75.0,41.0,High
28.0,1,1,0,10.241621049067604,0,1,2.0,34.0,43.0,9.0,Low
33.0,1,1,3,23.753269271513048,0,0,5.0,154.0,56.0,9.0,Medium
25.0,0,3,3,10.017709310013654,0,2,16.0,110.0,61.0,42.0,High
22.0,1,0,2,4.41529131670242,0,2,10.0,103.0,10.0,47.0,Medium
24.0,1,3,4,12.797582109945962,0,0,4.0,56.0,64.0,14.0,Low
34.0,0,1,4,22.19678030599304,0,2,6.0,147.0,17.0,36.0,Medium
17.0,1,3,1,17.671360765875505,0,2,14.0,51.0,35.0,10.0,Medium
36.0,0,1,1,22.567740428492545,0,1,13.0,116.0,17.0,18.0,High
45.0,0,1,2,11.818456133398632,0,1,19.0,154.0,69.0,24.0,High
44.0,0,3,0,,0,0,19.0,117.0,13.0,24.0,High
18.0,0,1,1,10.349873353982032,0,0,0.0,62.0,28.0,47.0,Low
41.0,1,3,4,10.945455864077154,0,2,17.0,47.0,75.0,39.0,Medium
28.0,1,0,4,22.55659672475852,0,0,14.0,41.0,35.0,29.0,Medium
28.0,1,2,4,8.19319306239144,1,0,17.0,82.0,83.0,14.0,High
46.0,0,0,0,17.956277972708108,0,0,6.0,16.0,41.0,15.0,Low
20.0,1,3,0,2.899594846857597,1,2,0.0,131.0,76.0,15.0,Low
18.0,1,2,1,0.297195018818428,0,1,12.0,104.0,69.0,4.0,Medium
35.0,1,4,3,12.781747990108926,0,0,12.0,77.0,95.0,18.0,Low
36.0,0,3,3,23.573692775406364,1,0,6.0,25.0,33.0,39.0,Low
48.0,1,3,3,4.335922413563585,1,2,7.0,145.0,83.0,28.0,Medium
47.0,0,3,2,4.76233942948707,0,1,10.0,142.0,61.0,23.0,High
26.0,1,3,2,9.050818095986225,1,0,4.0,145.0,80.0,26.0,Medium
47.0,0,3,0,7.27187874740193,0,2,11.0,43.0,28.0,36.0,Medium
18.0,1,1,0,4.078188121860957,0,2,5.0,29.0,2.0,15.0,Low
21.0,0,3,0,20.277652343428397,1,0,17.0,142.0,12.0,20.0,High
43.0,1,0,3,23.803913525389667,0,0,19.0,36.0,77.0,49.0,Medium
27.0,0,0,4,9.267308369442548,0,0,11.0,178.0,1.0,30.0,High
17.0,1,3,1,14.095064225348512,1,1,12.0,70.0,17.0,5.0,Medium
31.0,1,1,0,4.558436562537197,0,2,14.0,113.0,29.0,4.0,High
36.0,1,1,0,19.409979233891043,0,0,3.0,85.0,83.0,4.0,Low
26.0,0,2,1,12.806750556967527,0,1,6.0,14.0,88.0,47.0,Low
30.0,0,1,4,11.914244867480754,0,1,12.0,59.0,9.0,19.0,Medium
36.0,1,1,4,14.920482533867906,0,0,4.0,164.0,7.0,36.0,Low
29.0,1,0,1,6.848247238399023,0,1,0.0,159.0,83.0,17.0,Low
20.0,1,3,4,21.61383502053461,0,3,6.0,64.0,25.0,18.0,Medium
23.0,1,1,0,19.459823826853043,0,2,10.0,119.0,66.0,46.0,Medium
42.0,1,1,3,14.966072529389812,1,0,14.0,29.0,48.0,7.0,Medium
22.0,0,0,1,21.81278195351093,0,2,15.0,14.0,12.0,32.0,Low
43.0,0,0,3,18.295457651438586,2,1,0.0,124.0,68.0,10.0,Low
19.0,0,3,1,9.679476582373336,0,0,16.0,109.0,38.0,,High
16.0,0,3,2,23.75905474049509,0,0,2.0,97.0,72.0,32.0,Low
31.0,0,0,1,10.721183063895026,0,0,5.0,158.0,66.0,29.0,Medium
37.0,2,0,1,22.33424918083354,0,0,7.0,106.0,36.0,38.0,Medium
18.0,0,0,0,0.0607850110591634,0,0,3.0,143.0,84.0,47.0,Medium
22.0,1,0,4,23.31637557671853,0,0,17.0,72.0,1.0,12.0,Medium
34.0,1,3,2,12.232250391667591,0,0,9.0,109.0,5.0,6.0,High
29.0,0,2,0,11.89520909058739,0,1,9.0,160.0,14.0,20.0,High
41.0,0,4,4,13.090775097530305,1,0,13.0,58.0,80.0,47.0,Medium
33.0,1,1,2,12.007791593588486,0,2,8.0,73.0,81.0,19.0,Medium
37.0,1,0,3,4.311169168876244,0,0,2.0,137.0,56.0,42.0,Medium
39.0,1,3,0,3.1521032275548317,1,0,7.0,15.0,20.0,25.0,Low
29.0,1,2,2,11.989609027277496,0,0,8.0,153.0,18.0,26.0,Medium
28.0,1,1,2,11.216713856822746,0,0,8.0,134.0,64.0,25.0,Medium
26.0,1,2,1,9.669528996939556,0,2,18.0,177.0,61.0,8.0,High
25.0,1,1,1,19.927695325745745,1,2,7.0,113.0,57.0,46.0,Medium
40.0,0,3,1,23.932710803445097,0,1,4.0,87.0,76.0,10.0,Medium
16.0,1,3,2,9.948686090124689,0,2,8.0,40.0,13.0,26.0,Low
41.0,0,1,4,20.839053923076,0,0,19.0,79.0,26.0,18.0,High
40.0,1,2,3,1.8700895731380636,0,0,4.0,48.0,72.0,1.0,Low
26.0,1,2,3,10.854112158947393,0,0,19.0,52.0,33.0,,Medium
19.0,1,1,2,22.26938708437008,0,0,1.0,144.0,63.0,14.0,Low
46.0,0,2,0,11.26888713011178,0,2,17.0,160.0,44.0,19.0,High
27.0,0,3,1,3.1241846085798493,0,0,5.0,110.0,36.0,5.0,Medium
27.0,0,3,4,6.900828895991511,0,2,7.0,47.0,,18.0,Medium
37.0,1,1,1,13.785629939601517,0,0,3.0,153.0,16.0,29.0,Medium
28.0,1,2,0,5.581225838946184,0,2,12.0,24.0,55.0,15.0,Low
18.0,0,3,4,6.762693716091871,0,2,13.0,156.0,92.0,16.0,High
48.0,1,0,0,8.373970861643523,0,1,5.0,69.0,70.0,26.0,Medium
22.0,1,3,1,6.879873595828642,0,1,15.0,63.0,52.0,28.0,Medium
27.0,1,3,1,5.78999781277487,0,1,12.0,144.0,7.0,34.0,High
30.0,0,0,5,0.95327852119203,0,2,17.0,134.0,8.0,20.0,High
42.0,0,1,3,14.321953023768602,0,0,11.0,115.0,43.0,48.0,High
46.0,2,1,1,6.514118532101693,0,1,13.0,18.0,29.0,43.0,Low
22.0,1,1,4,2.5509693577957115,0,0,5.0,125.0,64.0,47.0,Medium
40.0,1,0,0,4.769911254361975,0,0,7.0,36.0,63.0,20.0,Low
17.0,1,1,3,15.27170528200621,0,2,10.0,119.0,58.0,27.0,Medium
29.0,0,2,0,1.459503631489353,0,0,10.0,38.0,79.0,30.0,Medium
36.0,0,0,1,2.3096784242788218,0,2,8.0,164.0,49.0,38.0,Medium
24.0,1,3,2,4.037658465317572,1,1,17.0,170.0,41.0,12.0,High
34.0,1,3,5,7.500892278131973,0,2,14.0,127.0,6.0,38.0,High
20.0,0,3,2,13.357769891933296,0,2,8.0,127.0,46.0,8.0,Medium
42.0,1,1,3,7.912348401282392,0,0,16.0,95.0,63.0,3.0,High
32.0,1,1,1,6.505380947049017,0,2,18.0,130.0,17.0,41.0,Low
49.0,0,0,2,16.407666343253425,0,0,14.0,118.0,85.0,21.0,High
28.0,1,0,1,1.343886925870784,0,0,19.0,71.0,33.0,26.0,Medium
33.0,1,1,0,13.217133541009346,0,2,0.0,154.0,50.0,32.0,Low
45.0,1,0,2,15.853381373397676,0,0,9.0,118.0,49.0,16.0,Medium
41.0,0,3,1,3.8356830891544194,1,2,13.0,21.0,69.0,4.0,Low
15.0,1,1,3,1.6342978904444836,0,0,8.0,144.0,34.0,38.0,Medium
15.0,1,0,4,9.744040836920972,1,1,4.0,32.0,33.0,42.0,Low
27.0,1,3,2,19.94524747522697,0,0,4.0,,37.0,1.0,Low
23.0,0,0,1,10.819732068079308,2,1,4.0,169.0,9.0,3.0,Medium
38.0,1,3,2,21.238310277733586,1,2,1.0,101.0,65.0,23.0,Low
43.0,1,1,2,20.44528026266965,0,2,19.0,84.0,96.0,36.0,High
33.0,1,2,3,19.65935566194662,0,0,6.0,114.0,53.0,28.0,Medium
34.0,0,0,2,10.066207857343894,0,0,4.0,14.0,7.0,27.0,Low
27.0,0,3,2,4.767683086340466,0,0,2.0,98.0,10.0,21.0,Low
21.0,1,0,1,7.675090158313773,1,2,3.0,,92.0,36.0,Medium
41.0,1,1,0,10.962876320650064,0,0,14.0,77.0,71.0,14.0,Medium
24.0,1,0,0,21.123384808526914,0,0,8.0,40.0,9.0,26.0,Low
47.0,0,3,0,17.048715683764176,0,1,11.0,35.0,40.0,47.0,Medium
38.0,0,0,1,23.11963846353259,0,0,8.0,61.0,52.0,33.0,Medium
30.0,0,1,3,2.9410365806862906,1,0,4.0,159.0,41.0,24.0,Medium
39.0,0,3,4,3.0299417692886053,1,2,8.0,66.0,19.0,23.0,Medium
37.0,1,3,1,2.8276814109665045,0,2,14.0,148.0,3.0,37.0,High
34.0,0,0,1,11.604474576553322,0,1,4.0,174.0,78.0,40.0,Medium
46.0,0,1,1,8.281484303157791,0,1,16.0,176.0,1.0,14.0,High
20.0,1,3,2,5.898301538535845,1,0,10.0,27.0,5.0,25.0,Low
38.0,0,3,2,19.818157031566205,0,2,16.0,97.0,69.0,1.0,High
44.0,1,3,0,9.660262578829984,0,0,6.0,26.0,7.0,2.0,Low
25.0,1,3,1,9.651574246589874,0,2,6.0,62.0,11.0,29.0,Medium
18.0,1,4,5,20.658136846550438,0,1,10.0,117.0,38.0,28.0,Medium
27.0,1,0,2,22.322472724967792,0,0,1.0,130.0,48.0,49.0,Low
35.0,0,1,1,13.344059402933752,0,0,2.0,121.0,27.0,45.0,Low
47.0,0,0,3,1.71380548983194,0,0,19.0,150.0,21.0,36.0,High
32.0,0,1,3,9.802386901903768,0,2,9.0,120.0,23.0,42.0,Medium
49.0,1,3,0,8.64190107361661,0,0,0.0,130.0,27.0,20.0,Low
39.0,1,3,1,16.38504730306356,0,0,1.0,106.0,75.0,7.0,Low
30.0,0,3,1,14.435543010794367,1,2,14.0,75.0,23.0,41.0,Medium
34.0,1,3,3,18.6317201216581,0,1,5.0,88.0,4.0,36.0,Medium
43.0,0,1,4,6.23414613973468,0,2,1.0,25.0,77.0,4.0,Low
27.0,0,1,4,14.53111979577072,0,0,13.0,157.0,71.0,21.0,High
19.0,0,3,4,14.9087230206151,1,0,8.0,114.0,4.0,49.0,Medium
36.0,1,3,0,3.761621981397778,0,1,10.0,162.0,57.0,23.0,High
37.0,0,1,3,23.44848553729063,1,3,17.0,111.0,83.0,31.0,High
16.0,0,1,1,18.25846503967916,0,1,0.0,30.0,9.0,40.0,Low
44.0,0,3,2,11.443604210589235,0,0,8.0,90.0,96.0,33.0,Medium
17.0,1,2,2,21.50704594193977,0,0,5.0,168.0,76.0,11.0,Medium
35.0,1,2,3,,0,0,8.0,105.0,44.0,19.0,Medium
40.0,0,1,3,21.603314126945524,0,0,6.0,147.0,58.0,8.0,Medium
42.0,0,0,3,23.392559809805388,1,1,12.0,178.0,37.0,33.0,High
33.0,0,1,1,3.5122772269873157,0,1,11.0,90.0,98.0,5.0,Medium
37.0,1,1,4,4.58706418635287,0,0,17.0,58.0,68.0,34.0,Low
48.0,0,1,4,0.3243859786396594,0,1,9.0,76.0,95.0,35.0,Medium
15.0,0,0,1,8.347852232173675,0,1,17.0,50.0,38.0,26.0,Medium
23.0,1,1,3,2.253751157871017,0,2,9.0,69.0,86.0,10.0,Medium
27.0,1,3,4,6.772012579882072,0,2,12.0,166.0,65.0,8.0,High
46.0,1,0,2,7.162406950566368,0,0,13.0,17.0,20.0,46.0,Low
31.0,1,0,0,12.946705878708226,0,0,1.0,167.0,95.0,42.0,Medium
44.0,0,0,3,0.0135587809580215,0,0,17.0,143.0,5.0,3.0,High
32.0,0,0,0,7.881186665603155,0,2,8.0,91.0,37.0,19.0,Medium
39.0,1,1,1,9.16185800305882,1,0,0.0,87.0,25.0,47.0,Low
32.0,0,2,0,3.5679917377670343,0,0,1.0,99.0,85.0,6.0,Low
15.0,0,1,1,0.3677129261739233,0,0,19.0,170.0,52.0,1.0,High
41.0,1,3,2,5.582059582339591,1,0,9.0,19.0,77.0,21.0,Low
40.0,1,1,0,15.189664352228284,0,0,9.0,59.0,27.0,23.0,Medium
21.0,1,1,3,18.496420797003186,0,0,13.0,63.0,64.0,10.0,Medium
40.0,1,0,2,5.366948227092555,0,1,8.0,50.0,2.0,36.0,Medium
43.0,0,3,0,16.0186409337239,0,0,5.0,140.0,80.0,29.0,Medium
16.0,1,1,4,22.593680299829323,1,1,11.0,145.0,85.0,31.0,High
18.0,1,3,3,15.543699065498265,0,2,6.0,86.0,31.0,47.0,Medium
40.0,1,1,2,11.993772828073926,0,2,17.0,29.0,4.0,49.0,Medium
19.0,1,3,3,22.299327188414747,0,0,2.0,87.0,53.0,13.0,Low
27.0,1,1,2,15.04242676473316,1,3,14.0,60.0,65.0,49.0,Medium
17.0,0,3,2,10.637397467961671,1,2,6.0,121.0,31.0,10.0,Medium
32.0,1,2,1,9.510743853143444,0,0,2.0,90.0,44.0,24.0,Low
42.0,1,1,4,5.84299072620927,0,2,10.0,173.0,16.0,27.0,Medium
41.0,1,1,0,11.793738329095447,0,0,1.0,115.0,95.0,16.0,Medium
28.0,0,0,2,8.271170760646465,1,0,18.0,21.0,59.0,32.0,Medium
35.0,1,3,3,16.92598449181469,0,1,13.0,64.0,87.0,31.0,Medium
32.0,0,1,1,13.349940554155278,1,0,6.0,75.0,51.0,8.0,Medium
47.0,1,0,0,6.918491769354121,1,0,6.0,29.0,81.0,48.0,Medium
31.0,1,0,2,18.260779057233435,0,3,4.0,81.0,80.0,14.0,Medium
20.0,1,0,0,21.24606404049292,0,1,13.0,62.0,38.0,0.0,Medium
35.0,0,1,0,22.391972815308044,1,1,3.0,99.0,52.0,14.0,Low
35.0,1,3,5,3.9111156455953022,0,2,8.0,115.0,74.0,10.0,Low
24.0,0,1,4,10.787081751108769,0,0,19.0,61.0,76.0,32.0,Medium
31.0,1,3,3,4.435136745811648,1,2,8.0,91.0,29.0,9.0,Medium
46.0,0,1,2,8.117635958304689,0,0,6.0,60.0,12.0,2.0,Medium
40.0,1,2,1,13.122985931921304,0,0,18.0,57.0,46.0,0.0,Medium
39.0,1,3,1,12.53624489258948,1,1,7.0,133.0,59.0,8.0,Medium
47.0,1,1,3,14.426496247369377,0,1,16.0,13.0,25.0,45.0,Low
42.0,1,2,0,17.723508060623423,0,2,4.0,146.0,86.0,46.0,Medium
41.0,1,1,2,23.958250413494905,0,0,6.0,85.0,68.0,30.0,Medium
28.0,1,3,0,20.154605908925944,0,2,18.0,11.0,33.0,14.0,Low
27.0,1,3,4,1.4032334424431214,0,0,7.0,95.0,86.0,49.0,Medium
47.0,1,0,1,15.635894461217482,0,0,6.0,96.0,56.0,16.0,Medium
25.0,1,1,4,8.804673054467173,0,0,3.0,125.0,86.0,2.0,Medium
39.0,0,3,4,9.417591725489974,0,2,2.0,138.0,1.0,37.0,Low
16.0,0,3,2,16.144778267412004,0,1,3.0,16.0,91.0,9.0,Low
18.0,1,0,1,0.416099331328482,0,2,17.0,80.0,74.0,19.0,High
